id,entity,amount,currency,status,order_id,invoice_id,description,method,international,refund_status,amount_refunded,captured,email,contact,fee,tax,created_at,card_id,card_network,card_type,bank,contract_fee_rate,applied_fee_rate,base_fee,anomaly_type
pay_EH24010400131,payment,279000,INR,captured,order_EH24010400131,inv_EH24010400131,Online electronics order,emi,false,null,0,true,customer131@example.com,+919000000130,5022,0,1704363000,,,,,0.018,0.018,50.22,
pay_EH24010400132,payment,582000,INR,captured,order_EH24010400132,inv_EH24010400132,Online electronics order,upi,false,null,0,true,customer132@example.com,+919000000131,10476,0,1704366660,,,,,0.018,0.018,104.76,
pay_EH24011200133,payment,761000,INR,captured,order_EH24011200133,inv_EH24011200133,Online electronics order,upi,false,null,0,true,customer133@example.com,+919000000132,13697,0,1705061520,,,,,0.018,0.018,136.98,
pay_EH24010200134,payment,436000,INR,captured,order_EH24010200134,inv_EH24010200134,Online electronics order,card,false,null,0,true,customer134@example.com,+919000000133,7848,0,1704201180,card_7abfd7328225,MasterCard,credit,,0.018,0.018,78.48,
pay_EH24011600135,payment,1108000,INR,captured,order_EH24011600135,inv_EH24011600135,Online electronics order,upi,false,null,0,true,customer135@example.com,+919000000134,19944,0,1705414440,,,,,0.018,0.018,199.44,
pay_EH24012000136,payment,441000,INR,captured,order_EH24012000136,inv_EH24012000136,Online electronics order,netbanking,false,null,0,true,customer136@example.com,+919000000135,7938,0,1705763700,,,,,0.018,0.018,79.38,
pay_EH24011900137,payment,664000,INR,captured,order_EH24011900137,inv_EH24011900137,Online electronics order,card,false,null,0,true,customer137@example.com,+919000000136,11952,0,1705680960,card_bc0084ffe59b,American Express,debit,,0.018,0.018,119.52,
pay_EH24012400138,payment,771000,INR,captured,order_EH24012400138,inv_EH24012400138,Online electronics order,card,false,null,0,true,customer138@example.com,+919000000137,13878,0,1706116620,card_bb846ab998c2,American Express,credit,,0.018,0.018,138.78,
pay_EH24010200139,payment,537000,INR,captured,order_EH24010200139,inv_EH24010200139,Online electronics order,card,false,null,0,true,customer139@example.com,+919000000138,9666,0,1704219480,card_809cf4753106,Visa,debit,,0.018,0.018,96.66,
pay_EH24011600140,payment,427000,INR,captured,order_EH24011600140,inv_EH24011600140,Online electronics order,card,false,null,0,true,customer140@example.com,+919000000139,7686,0,1705432740,card_cadc5b86ad28,RuPay,debit,,0.018,0.018,76.86,
pay_EH24010200141,payment,172000,INR,captured,order_EH24010200141,inv_EH24010200141,Online electronics order,upi,true,null,0,true,customer141@example.com,+919000000140,3096,0,1704190800,,,,,0.018,0.018,30.96,
pay_EH24010500142,payment,1132000,INR,captured,order_EH24010500142,inv_EH24010500142,Online electronics order,netbanking,false,null,0,true,customer142@example.com,+919000000141,20376,0,1704453660,,,,,0.018,0.018,203.76,
pay_EH24012500143,payment,113000,INR,captured,order_EH24012500143,inv_EH24012500143,Online electronics order,upi,false,null,0,true,customer143@example.com,+919000000142,2034,0,1706185320,,,,,0.018,0.018,20.34,
pay_EH24011800144,payment,409000,INR,captured,order_EH24011800144,inv_EH24011800144,Online electronics order,card,false,null,0,true,customer144@example.com,+919000000143,7362,0,1705584180,card_69f517ff6e2a,RuPay,debit,,0.018,0.018,73.62,
pay_EH24012600145,payment,417000,INR,captured,order_EH24012600145,inv_EH24012600145,Online electronics order,card,false,null,0,true,customer145@example.com,+919000000144,7506,0,1706279040,card_0a334c4f6622,American Express,credit,,0.018,0.018,75.06,
pay_EH24010300146,payment,165000,INR,captured,order_EH24010300146,inv_EH24010300146,Online electronics order,netbanking,false,null,0,true,customer146@example.com,+919000000145,2970,0,1704295500,,,,,0.018,0.018,29.7,
pay_EH24013000147,payment,1157000,INR,captured,order_EH24013000147,inv_EH24013000147,Online electronics order,upi,false,null,0,true,customer147@example.com,+919000000146,20826,0,1706631960,,,,,0.018,0.018,208.26,
pay_EH24011900148,payment,1466000,INR,captured,order_EH24011900148,inv_EH24011900148,Online electronics order,card,false,null,0,true,customer148@example.com,+919000000147,26388,0,1705685220,card_3c5d9d6d40c1,RuPay,credit,,0.018,0.018,263.88,
pay_EH24012000149,payment,7201000,INR,captured,order_EH24012000149,inv_EH24012000149,Online electronics order,netbanking,false,null,0,true,customer149@example.com,+919000000148,129618,0,1705775280,,,,,0.018,0.018,1296.18,
pay_EH24011800150,payment,671000,INR,captured,order_EH24011800150,inv_EH24011800150,Online electronics order,upi,false,null,0,true,customer150@example.com,+919000000149,12078,0,1705606140,,,,,0.018,0.018,120.78,
pay_EH24011900151,payment,551000,INR,captured,order_EH24011900151,inv_EH24011900151,Online electronics order,wallet,false,null,0,true,customer151@example.com,+919000000150,9918,0,1705660200,,,,,0.018,0.018,99.18,
pay_EH24012900152,payment,301000,INR,captured,order_EH24012900152,inv_EH24012900152,Online electronics order,upi,false,null,0,true,customer152@example.com,+919000000151,5418,0,1706527860,,,,,0.018,0.018,54.18,
pay_EH24012900153,payment,284000,INR,captured,order_EH24012900153,inv_EH24012900153,Online electronics order,card,false,null,0,true,customer153@example.com,+919000000152,5112,0,1706531520,card_d68c3ff8ab07,RuPay,credit,,0.018,0.018,51.12,
pay_EH24011600154,payment,668000,INR,captured,order_EH24011600154,inv_EH24011600154,Online electronics order,card,false,null,0,true,customer154@example.com,+919000000153,12024,0,1705411980,card_377eb162081d,Visa,debit,,0.018,0.018,120.24,
pay_EH24011500155,payment,131000,INR,captured,order_EH24011500155,inv_EH24011500155,Online electronics order,card,false,null,0,true,customer155@example.com,+919000000154,2358,0,1705329240,card_71f1c2faff3b,Visa,debit,,0.018,0.018,23.58,
pay_EH24010100156,payment,956000,INR,captured,order_EH24010100156,inv_EH24010100156,Online electronics order,card,false,null,0,true,customer156@example.com,+919000000155,17208,0,1704123300,card_411b98b332de,MasterCard,credit,,0.018,0.018,172.08,
pay_EH24010100157,payment,399000,INR,captured,order_EH24010100157,inv_EH24010100157,Online electronics order,upi,false,null,0,true,customer157@example.com,+919000000156,7181,0,1704126960,,,,,0.018,0.018,71.82,
pay_EH24011300158,payment,1220000,INR,captured,order_EH24011300158,inv_EH24011300158,Online electronics order,upi,false,null,0,true,customer158@example.com,+919000000157,21960,0,1705167420,,,,,0.018,0.018,219.6,
pay_EH24011300159,payment,266000,INR,captured,order_EH24011300159,inv_EH24011300159,Online electronics order,card,false,null,0,true,customer159@example.com,+919000000158,4788,0,1705171080,card_1cc0d1c36c26,MasterCard,credit,,0.018,0.018,47.88,
pay_EH24011300160,payment,1280000,INR,captured,order_EH24011300160,inv_EH24011300160,Online electronics order,emi,false,null,0,true,customer160@example.com,+919000000159,23040,0,1705174740,,,,,0.018,0.018,230.4,
pay_EH24012000161,payment,2293000,INR,captured,order_EH24012000161,inv_EH24012000161,Online electronics order,upi,false,null,0,true,customer161@example.com,+919000000160,41274,0,1705747200,,,,,0.018,0.018,412.74,
pay_EH24012700162,payment,1112000,INR,captured,order_EH24012700162,inv_EH24012700162,Online electronics order,upi,false,null,0,true,customer162@example.com,+919000000161,20016,0,1706355660,,,,,0.018,0.018,200.16,
pay_EH24012900163,payment,2137000,INR,captured,order_EH24012900163,inv_EH24012900163,Online electronics order,upi,false,null,0,true,customer163@example.com,+919000000162,38466,0,1706532120,,,,,0.018,0.018,384.66,
pay_EH24010600164,payment,1309000,INR,captured,order_EH24010600164,inv_EH24010600164,Online electronics order,card,false,partial,515000,true,customer164@example.com,+919000000163,23562,0,1704548580,card_c76130d43feb,MasterCard,debit,,0.018,0.018,235.62,
pay_EH24011100165,payment,545000,INR,captured,order_EH24011100165,inv_EH24011100165,Online electronics order,netbanking,false,null,0,true,customer165@example.com,+919000000164,9810,0,1704984240,,,,,0.018,0.018,98.1,
pay_EH24011200166,payment,165000,INR,captured,order_EH24011200166,inv_EH24011200166,Online electronics order,upi,false,null,0,true,customer166@example.com,+919000000165,2970,0,1705074300,,,,,0.018,0.018,29.7,
pay_EH24012800167,payment,456000,INR,captured,order_EH24012800167,inv_EH24012800167,Online electronics order,upi,false,null,0,true,customer167@example.com,+919000000166,8208,0,1706460360,,,,,0.018,0.018,82.08,
pay_EH24011600168,payment,525000,INR,captured,order_EH24011600168,inv_EH24011600168,Online electronics order,upi,false,null,0,true,customer168@example.com,+919000000167,9450,0,1705427220,,,,,0.018,0.018,94.5,
pay_EH24011600169,payment,759000,INR,captured,order_EH24011600169,inv_EH24011600169,Online electronics order,card,false,null,0,true,customer169@example.com,+919000000168,13662,0,1705430880,card_af9b5e0d05dd,Visa,debit,,0.018,0.018,136.62,
pay_EH24012800170,payment,234000,INR,captured,order_EH24012800170,inv_EH24012800170,Online electronics order,emi,false,null,0,true,customer170@example.com,+919000000169,4212,0,1706471340,,,,,0.018,0.018,42.12,
pay_EH24012000171,payment,1130000,INR,captured,order_EH24012000171,inv_EH24012000171,Online electronics order,upi,false,null,0,true,customer171@example.com,+919000000170,20340,0,1705747800,,,,,0.018,0.018,203.4,
pay_EH24011800172,payment,5142000,INR,captured,order_EH24011800172,inv_EH24011800172,Online electronics order,upi,false,null,0,true,customer172@example.com,+919000000171,92556,0,1705578660,,,,,0.018,0.018,925.56,
pay_EH24010800173,payment,660000,INR,captured,order_EH24010800173,inv_EH24010800173,Online electronics order,upi,false,null,0,true,customer173@example.com,+919000000172,11880,0,1704718320,,,,,0.018,0.018,118.8,
pay_EH24012600174,payment,512000,INR,captured,order_EH24012600174,inv_EH24012600174,Online electronics order,card,false,null,0,true,customer174@example.com,+919000000173,9216,0,1706277180,card_4352eb1e8d27,Visa,debit,,0.018,0.018,92.16,
pay_EH24010700175,payment,1141000,INR,captured,order_EH24010700175,inv_EH24010700175,Online electronics order,upi,false,null,0,true,customer175@example.com,+919000000174,20538,0,1704639240,,,,,0.018,0.018,205.38,
pay_EH24010700176,payment,788000,INR,captured,order_EH24010700176,inv_EH24010700176,Online electronics order,card,false,null,0,true,customer176@example.com,+919000000175,14184,0,1704642900,card_baa6b9660257,American Express,credit,,0.018,0.018,141.84,
pay_EH24011500177,payment,726000,INR,captured,order_EH24011500177,inv_EH24011500177,Online electronics order,upi,false,null,0,true,customer177@example.com,+919000000176,13068,0,1705337760,,,,,0.018,0.018,130.68,
pay_EH24013000178,payment,5761000,INR,captured,order_EH24013000178,inv_EH24013000178,Online electronics order,upi,false,null,0,true,customer178@example.com,+919000000177,103698,0,1706637420,,,,,0.018,0.018,1036.98,
pay_EH24010500179,payment,432000,INR,captured,order_EH24010500179,inv_EH24010500179,Online electronics order,upi,false,null,0,true,customer179@example.com,+919000000178,7776,0,1704481080,,,,,0.018,0.018,77.76,
pay_EH24010300180,payment,736000,INR,captured,order_EH24010300180,inv_EH24010300180,Online electronics order,netbanking,false,null,0,true,customer180@example.com,+919000000179,13247,0,1704311940,,,,,0.018,0.018,132.48,
pay_EH24012300181,payment,551000,INR,captured,order_EH24012300181,inv_EH24012300181,Online electronics order,card,false,null,0,true,customer181@example.com,+919000000180,9918,0,1706004000,card_91eb19213dc4,RuPay,credit,,0.018,0.018,99.18,
pay_EH24012100182,payment,771000,INR,captured,order_EH24012100182,inv_EH24012100182,Online electronics order,wallet,false,null,0,true,customer182@example.com,+919000000181,13878,0,1705834860,,,,,0.018,0.018,138.78,
pay_EH24011000183,payment,430000,INR,captured,order_EH24011000183,inv_EH24011000183,Online electronics order,card,false,null,0,true,customer183@example.com,+919000000182,7740,0,1704888120,card_5c2eca89ad0a,RuPay,credit,,0.018,0.018,77.4,
pay_EH24011700184,payment,671000,INR,captured,order_EH24011700184,inv_EH24011700184,Online electronics order,netbanking,false,null,0,true,customer184@example.com,+919000000183,12078,0,1705496580,,,,,0.018,0.018,120.78,
pay_EH24010600185,payment,307000,INR,captured,order_EH24010600185,inv_EH24010600185,Online electronics order,card,false,null,0,true,customer185@example.com,+919000000184,5526,0,1704549840,card_2110e7a16ec2,MasterCard,credit,,0.018,0.018,55.26,
pay_EH24010900186,payment,262000,INR,captured,order_EH24010900186,inv_EH24010900186,Online electronics order,card,false,null,0,true,customer186@example.com,+919000000185,4716,0,1704812700,card_15e50c968d66,MasterCard,credit,,0.018,0.018,47.16,
pay_EH24012300187,payment,659000,INR,captured,order_EH24012300187,inv_EH24012300187,Online electronics order,card,false,null,0,true,customer187@example.com,+919000000186,11862,0,1706025960,card_df6d875e7132,MasterCard,credit,,0.018,0.018,118.62,
pay_EH24011300188,payment,520000,INR,captured,order_EH24011300188,inv_EH24011300188,Online electronics order,upi,false,partial,263000,true,customer188@example.com,+919000000187,9360,0,1705165620,,,,,0.018,0.018,93.6,
pay_EH24010600189,payment,807000,INR,captured,order_EH24010600189,inv_EH24010600189,Online electronics order,emi,false,null,0,true,customer189@example.com,+919000000188,14526,0,1704564480,,,,,0.018,0.018,145.26,
pay_EH24010700190,payment,703000,INR,captured,order_EH24010700190,inv_EH24010700190,Online electronics order,upi,false,null,0,true,customer190@example.com,+919000000189,12654,0,1704654540,,,,,0.018,0.018,126.54,
pay_EH24010100191,payment,752000,INR,captured,order_EH24010100191,inv_EH24010100191,Online electronics order,upi,false,null,0,true,customer191@example.com,+919000000190,13536,0,1704103800,,,,,0.018,0.018,135.36,
pay_EH24011300192,payment,2792000,INR,captured,order_EH24011300192,inv_EH24011300192,Online electronics order,card,false,null,0,true,customer192@example.com,+919000000191,50256,0,1705144260,card_9f24df6f7574,American Express,debit,,0.018,0.018,502.56,
pay_EH24012300193,payment,478000,INR,captured,order_EH24012300193,inv_EH24012300193,Online electronics order,card,false,null,0,true,customer193@example.com,+919000000192,8604,0,1706011920,card_3c0b62591337,MasterCard,credit,,0.018,0.018,86.04,
pay_EH24012800194,payment,1088000,INR,captured,order_EH24012800194,inv_EH24012800194,Online electronics order,upi,false,null,0,true,customer194@example.com,+919000000193,19584,0,1706447580,,,,,0.018,0.018,195.84,
pay_EH24011900195,payment,396000,INR,captured,order_EH24011900195,inv_EH24011900195,Online electronics order,emi,false,null,0,true,customer195@example.com,+919000000194,7128,0,1705673640,,,,,0.018,0.018,71.28,
pay_EH24012200196,payment,493000,INR,captured,order_EH24012200196,inv_EH24012200196,Online electronics order,card,false,null,0,true,customer196@example.com,+919000000195,8874,0,1705936500,card_b96af0cee2bd,MasterCard,debit,,0.018,0.018,88.74,
pay_EH24010700197,payment,1720000,INR,captured,order_EH24010700197,inv_EH24010700197,Online electronics order,emi,false,null,0,true,customer197@example.com,+919000000196,30960,0,1704644160,,,,,0.018,0.018,309.6,
pay_EH24011300198,payment,647000,INR,captured,order_EH24011300198,inv_EH24011300198,Online electronics order,card,false,null,0,true,customer198@example.com,+919000000197,11646,0,1705166220,card_993d71f758a1,American Express,debit,,0.018,0.018,116.46,
pay_EH24011000199,payment,249000,INR,captured,order_EH24011000199,inv_EH24011000199,Online electronics order,card,false,null,0,true,customer199@example.com,+919000000198,4482,0,1704910680,card_ebcb1db0e061,MasterCard,debit,,0.018,0.018,44.82,
pay_EH24012600200,payment,643000,INR,captured,order_EH24012600200,inv_EH24012600200,Online electronics order,wallet,false,null,0,true,customer200@example.com,+919000000199,11574,0,1706296740,,,,,0.018,0.018,115.74,
